"","Region","År","Utbildning","Kön","Region_kod","Utbildningskod","Förvärvsgrad","Matchad_förvärvsgrad","Skillnad_förvärsgrad","Antal_personer","Könsskillnad_mf","Andel_män","Andel nya förvärvsarbetande","Andel jobbytare","Andel totalt jobbinflöde"
"5029","Riket","2016","Restaurang- och livsmedel","kvinnor","00","83R",80.8,44.2,36.6,56644,-2.5,41.882130838053,6.3,17,23.3
"5030","Riket","2016","Restaurang- och livsmedel","män","00","83R",81.1,41.7,39.4,40820,-2.5,41.882130838053,5.7,20.3,25.9
"5031","Riket","2016","Restaurang- och livsmedel","totalt","00","83R",80.9,43.2,37.7,97464,NA,41.882130838053,6,18.4,24.5
"5032","Riket","2016","Transport","kvinnor","00","83T",77.4,41.3,36.1,3980,16.5,90.6830844140643,9.2,23.6,32.9
"5033","Riket","2016","Transport","män","00","83T",84.1,57.8,26.3,38738,16.5,90.6830844140643,5.4,18.3,23.7
"5034","Riket","2016","Transport","totalt","00","83T",83.5,56.2,27.3,42718,NA,90.6830844140643,5.7,18.8,24.5
"5035","Riket","2016","VVS- och fastighet","kvinnor","00","53R",87.9,37.1,50.8,437,28,98.3027148794034,6.9,19.2,26.2
"5036","Riket","2016","VVS- och fastighet","män","00","53R",88.9,65.1,23.8,25310,28,98.3027148794034,3.6,14.5,18.1
"5037","Riket","2016","VVS- och fastighet","totalt","00","53R",88.9,64.6,24.3,25747,NA,98.3027148794034,3.6,14.6,18.2
"5038","Riket","2016","Vård & omsorg","kvinnor","00","73OX",83.5,67,16.5,195803,-18.7,11.1283082411572,4.6,9.6,14.2
"5039","Riket","2016","Vård & omsorg","män","00","73OX",82.5,48.3,34.2,24518,-18.7,11.1283082411572,6.6,14.3,20.9
"5040","Riket","2016","Vård & omsorg","totalt","00","73OX",83.4,64.9,18.5,220321,NA,11.1283082411572,4.8,10.1,15
"5041","Riket","2017","Barn- och fritid","kvinnor","00","73B",83.9,47.5,36.4,76730,-20.6,18.6518664588701,4.5,12.7,17.2
"5042","Riket","2017","Barn- och fritid","män","00","73B",87.7,26.9,60.8,17593,-20.6,18.6518664588701,5.5,19.3,24.9
"5043","Riket","2017","Barn- och fritid","totalt","00","73B",84.6,43.7,40.9,94323,NA,18.6518664588701,4.7,14,18.7
"5044","Riket","2017","Bygg","kvinnor","00","53B",83.6,44.6,39,4085,25.6,96.4710252600297,7.2,23,30.2
"5045","Riket","2017","Bygg","män","00","53B",88.3,70.2,18.1,111671,25.6,96.4710252600297,3.6,15.9,19.5
"5046","Riket","2017","Bygg","totalt","00","53B",88.1,69.3,18.8,115756,NA,96.4710252600297,3.7,16.2,19.8
"5047","Riket","2017","Data-, el- och energiteknik","kvinnor","00","53E",77.6,37.5,40.1,4693,25.5,96.6543333974949,5.3,17.8,23.1
"5048","Riket","2017","Data-, el- och energiteknik","män","00","53E",88.6,63,25.6,135578,25.5,96.6543333974949,3.5,14.3,17.8
"5049","Riket","2017","Data-, el- och energiteknik","totalt","00","53E",88.2,62.1,26.1,140271,NA,96.6543333974949,3.6,14.4,17.9
"5050","Riket","2017","Fordon","kvinnor","00","53F",80.9,39.3,41.6,2788,22.3,96.907719609583,7.2,22,29.1
"5051","Riket","2017","Fordon","män","00","53F",87.8,61.6,26.2,87372,22.3,96.907719609583,3.2,15.2,18.5
"5052","Riket","2017","Fordon","totalt","00","53F",87.6,60.9,26.7,90160,NA,96.907719609583,3.3,15.4,18.8
"5053","Riket","2017","Gymnasieingenjör","kvinnor","00","53A+55Q",89.2,39,50.2,8787,15.3,90.3519077683228,1.7,10.4,12.1
"5054","Riket","2017","Gymnasieingenjör","män","00","53A+55Q",88.8,54.3,34.5,82288,15.3,90.3519077683228,1.7,8.8,10.4
"5055","Riket","2017","Gymnasieingenjör","totalt","00","53A+55Q",88.8,52.9,35.9,91075,NA,90.3519077683228,1.7,8.9,10.6
"5056","Riket","2017","Handel- och administration","kvinnor","00","33H",78.8,42.6,36.2,148001,-4.8,33.0506097781638,4,12.2,16.2
"5057","Riket","2017","Handel- och administration","män","00","33H",79.7,37.8,41.9,73063,-4.8,33.0506097781638,5,14.1,19.1
"5058","Riket","2017","Handel- och administration","totalt","00","33H",79.1,41,38.1,221064,NA,33.0506097781638,4.3,12.9,17.2
"5059","Riket","2017","Industri","kvinnor","00","53I",72.9,27.3,45.6,20260,25.2,88.0787765741487,4.1,12.2,16.3
"5060","Riket","2017","Industri","män","00","53I",82,52.5,29.5,149689,25.2,88.0787765741487,3.5,12.2,15.7
"5061","Riket","2017","Industri","totalt","00","53I",80.9,49.5,31.4,169949,NA,88.0787765741487,3.5,12.2,15.8
"5062","Riket","2017","Naturbruk","kvinnor","00","63Z",81.5,28.2,53.3,24791,14.9,55.0227689181589,6.8,20.6,27.5
"5063","Riket","2017","Naturbruk","män","00","63Z",85.4,43.1,42.3,30328,14.9,55.0227689181589,3.3,14,17.3
"5064","Riket","2017","Naturbruk","totalt","00","63Z",83.6,36.4,47.2,55119,NA,55.0227689181589,4.7,16.7,21.4
"5065","Riket","2017","Restaurang- och livsmedel","kvinnor","00","83R",81.4,43.3,38.1,57707,-1.7,42.1164551883244,5.3,17.5,22.8
"5066","Riket","2017","Restaurang- och livsmedel","män","00","83R",81.9,41.6,40.3,41988,-1.7,42.1164551883244,4.9,20.9,25.8
"5067","Riket","2017","Restaurang- och livsmedel","totalt","00","83R",81.6,42.6,39,99695,NA,42.1164551883244,5.1,19,24.1
"5068","Riket","2017","Transport","kvinnor","00","83T",79.3,42,37.3,4217,16.5,90.5265759087029,7.2,25.9,33
"5069","Riket","2017","Transport","män","00","83T",85.5,58.5,27,40297,16.5,90.5265759087029,4.2,19.8,24
"5070","Riket","2017","Transport","totalt","00","83T",84.9,56.9,28,44514,NA,90.5265759087029,4.5,20.4,24.8
"5071","Riket","2017","VVS- och fastighet","kvinnor","00","53R",89.8,42,47.8,479,24.4,98.2152172293017,3.8,19.3,23.1
"5072","Riket","2017","VVS- och fastighet","män","00","53R",89.9,66.4,23.5,26359,24.4,98.2152172293017,3.2,15.4,18.6
"5073","Riket","2017","VVS- och fastighet","totalt","00","53R",89.9,66,23.9,26838,NA,98.2152172293017,3.2,15.5,18.7
"5074","Riket","2017","Vård & omsorg","kvinnor","00","73OX",83.6,66.6,17,194338,-17.6,11.5040459742897,3.9,10.1,14
"5075","Riket","2017","Vård & omsorg","män","00","73OX",83.5,49,34.5,25263,-17.6,11.5040459742897,6.1,14.5,20.7
"5076","Riket","2017","Vård & omsorg","totalt","00","73OX",83.6,64.6,19,219601,NA,11.5040459742897,4.2,10.7,14.8
"5077","Riket","2018","Barn- och fritid","kvinnor","00","73B",83.9,47.7,36.2,76322,-21.2,19.1889459473768,4.7,12.3,17
"5078","Riket","2018","Barn- och fritid","män","00","73B",87.8,26.5,61.3,18123,-21.2,19.1889459473768,5.1,18.7,23.8
"5079","Riket","2018","Barn- och fritid","totalt","00","73B",84.6,43.6,41,94445,NA,19.1889459473768,4.8,13.6,18.4
"5080","Riket","2018","Bygg","kvinnor","00","53B",84.1,46.1,38,4407,24.6,96.3291518816532,6.3,21.3,27.6
"5081","Riket","2018","Bygg","män","00","53B",88.5,70.7,17.8,115647,24.6,96.3291518816532,3.2,15.3,18.5
"5082","Riket","2018","Bygg","totalt","00","53B",88.3,69.8,18.5,120054,NA,96.3291518816532,3.3,15.5,18.8
"5083","Riket","2018","Data-, el- och energiteknik","kvinnor","00","53E",78.7,38.7,40,4663,24.6,96.7183695300294,4.6,16.5,21.1
"5084","Riket","2018","Data-, el- och energiteknik","män","00","53E",89,63.3,25.7,137431,24.6,96.7183695300294,3.1,14.4,17.4
"5085","Riket","2018","Data-, el- och energiteknik","totalt","00","53E",88.7,62.5,26.2,142094,NA,96.7183695300294,3.1,14.4,17.5
"5086","Riket","2018","Fordon","kvinnor","00","53F",81.6,40.7,40.9,2885,20.9,96.8525327020216,6.4,22.4,28.8
"5087","Riket","2018","Fordon","män","00","53F",88.2,61.6,26.6,88776,20.9,96.8525327020216,3,15,18
"5088","Riket","2018","Fordon","totalt","00","53F",88,60.9,27.1,91661,NA,96.8525327020216,3.1,15.2,18.3
"5089","Riket","2018","Gymnasieingenjör","kvinnor","00","53A+55Q",89.3,39,50.3,8564,15.4,90.2195016102876,1.5,10.1,11.6
"5090","Riket","2018","Gymnasieingenjör","män","00","53A+55Q",89.1,54.4,34.7,78998,15.4,90.2195016102876,1.6,8.7,10.4
"5091","Riket","2018","Gymnasieingenjör","totalt","00","53A+55Q",89.1,52.9,36.2,87562,NA,90.2195016102876,1.6,8.8,10.5
"5092","Riket","2018","Handel- och administration","kvinnor","00","33H",79.2,42,37.2,143948,-4.5,33.4762877450482,3.9,12.1,16
"5093","Riket","2018","Handel- och administration","män","00","33H",80.3,37.5,42.8,72438,-4.5,33.4762877450482,4.8,14.2,19
"5094","Riket","2018","Handel- och administration","totalt","00","33H",79.6,40.5,39.1,216386,NA,33.4762877450482,4.2,12.8,17.1
"5095","Riket","2018","Industri","kvinnor","00","53I",73.2,27.6,45.6,19787,25,88.2550913202709,3.9,11.8,15.7
"5096","Riket","2018","Industri","män","00","53I",82.8,52.6,30.2,148686,25,88.2550913202709,3.4,11.9,15.3
"5097","Riket","2018","Industri","totalt","00","53I",81.7,49.7,32,168473,NA,88.2550913202709,3.4,11.9,15.3
"5098","Riket","2018","Naturbruk","kvinnor","00","63Z",81.6,28.3,53.3,25288,15,55.1813976569839,6.2,20.6,26.7
"5099","Riket","2018","Naturbruk","män","00","63Z",85.7,43.3,42.4,31135,15,55.1813976569839,3,13.8,16.9
"5100","Riket","2018","Naturbruk","totalt","00","63Z",83.9,36.6,47.3,56423,NA,55.1813976569839,4.3,16.6,20.9
"5101","Riket","2018","Restaurang- och livsmedel","kvinnor","00","83R",81.8,42.9,38.9,57718,-1.4,42.3373561381074,4.9,16.8,21.7
"5102","Riket","2018","Restaurang- och livsmedel","män","00","83R",82.6,41.5,41.1,42378,-1.4,42.3373561381074,4.9,20.5,25.4
"5103","Riket","2018","Restaurang- och livsmedel","totalt","00","83R",82.2,42.3,39.9,100096,NA,42.3373561381074,4.9,18.4,23.3
"5104","Riket","2018","Transport","kvinnor","00","83T",79.8,43.4,36.4,4465,15.8,90.3430227528333,6.4,25.2,31.6
"5105","Riket","2018","Transport","män","00","83T",86.4,59.2,27.2,41771,15.8,90.3430227528333,4.2,19.5,23.7
"5106","Riket","2018","Transport","totalt","00","83T",85.7,57.7,28,46236,NA,90.3430227528333,4.4,20,24.4
"5107","Riket","2018","VVS- och fastighet","kvinnor","00","53R",88.8,41.5,47.3,508,25.3,98.1727275997266,4,21.9,25.9
"5108","Riket","2018","VVS- och fastighet","män","00","53R",90,66.8,23.2,27293,25.3,98.1727275997266,2.5,15,17.5
"5109","Riket","2018","VVS- och fastighet","totalt","00","53R",90,66.4,23.6,27801,NA,98.1727275997266,2.6,15.1,17.7
"5110","Riket","2018","Vård & omsorg","kvinnor","00","73OX",83.5,66.1,17.4,191107,-16.5,11.8997787202655,4,10.4,14.4
"5111","Riket","2018","Vård & omsorg","män","00","73OX",84,49.6,34.4,25813,-16.5,11.8997787202655,5.7,14.8,20.5
"5112","Riket","2018","Vård & omsorg","totalt","00","73OX",83.6,64.2,19.4,216920,NA,11.8997787202655,4.2,10.9,15.1
"5113","Riket","2019","Barn- och fritid","kvinnor","00","73B",84.1,48.3,35.8,76617,-21.7,19.6364513625207,6.5,12.3,18.8
"5114","Riket","2019","Barn- och fritid","män","00","73B",87.1,26.6,60.5,18721,-21.7,19.6364513625207,5.9,18.1,24
"5115","Riket","2019","Barn- och fritid","totalt","00","73B",84.7,44,40.7,95338,NA,19.6364513625207,6.4,13.5,19.9
"5116","Riket","2019","Bygg","kvinnor","00","53B",83.3,44.9,38.4,4631,23.7,96.2132548346212,8,21.3,29.2
"5117","Riket","2019","Bygg","män","00","53B",86.6,68.6,18,117664,23.7,96.2132548346212,3.6,14.6,18.2
"5118","Riket","2019","Bygg","totalt","00","53B",86.5,67.7,18.8,122295,NA,96.2132548346212,3.8,14.9,18.6
"5119","Riket","2019","Data-, el- och energiteknik","kvinnor","00","53E",77.9,38,39.9,4818,24.2,96.6659054578671,5.7,15.5,21.2
"5120","Riket","2019","Data-, el- och energiteknik","män","00","53E",87.7,62.2,25.5,139689,24.2,96.6659054578671,3.4,13.6,16.9
"5121","Riket","2019","Data-, el- och energiteknik","totalt","00","53E",87.4,61.4,26,144507,NA,96.6659054578671,3.5,13.6,17.1
"5122","Riket","2019","Fordon","kvinnor","00","53F",81.3,41.6,39.7,2922,19.6,96.7933804486195,7.5,20.4,27.9
"5123","Riket","2019","Fordon","män","00","53F",87.3,61.2,26.1,88202,19.6,96.7933804486195,3.3,14.2,17.5
"5124","Riket","2019","Fordon","totalt","00","53F",87.1,60.6,26.5,91124,NA,96.7933804486195,3.4,14.4,17.8
"5125","Riket","2019","Gymnasieingenjör","kvinnor","00","53A+55Q",88.8,38.7,50.1,8197,13.8,90.0828745992378,2.1,9.9,12.1
"5126","Riket","2019","Gymnasieingenjör","män","00","53A+55Q",87.3,52.5,34.8,74458,13.8,90.0828745992378,1.8,9.1,10.9
"5127","Riket","2019","Gymnasieingenjör","totalt","00","53A+55Q",87.5,51.1,36.4,82655,NA,90.0828745992378,1.8,9.2,11
"5128","Riket","2019","Handel- och administration","kvinnor","00","33H",79.4,41.8,37.6,138580,-4.8,33.8248636671856,4.8,12.2,17
"5129","Riket","2019","Handel- och administration","män","00","33H",79.5,37,42.5,70834,-4.8,33.8248636671856,5.2,13.9,19.1
"5130","Riket","2019","Handel- och administration","totalt","00","33H",79.5,40.2,39.3,209414,NA,33.8248636671856,5,12.8,17.7
"5131","Riket","2019","Industri","kvinnor","00","53I",73.8,27.9,45.9,19475,24,88.2898700611512,5.5,11.4,16.9
"5132","Riket","2019","Industri","män","00","53I",81.9,51.9,30,146834,24,88.2898700611512,3.4,11.2,14.6
"5133","Riket","2019","Industri","totalt","00","53I",80.9,49.1,31.8,166309,NA,88.2898700611512,3.6,11.2,14.9
"5134","Riket","2019","Naturbruk","kvinnor","00","63Z",82,29,53,25754,13.9,54.6408820317729,7.2,20.4,27.6
"5135","Riket","2019","Naturbruk","män","00","63Z",84.9,42.9,42,31024,13.9,54.6408820317729,3.2,13.9,17.1
"5136","Riket","2019","Naturbruk","totalt","00","63Z",83.6,36.6,47,56778,NA,54.6408820317729,4.9,16.6,21.4
"5137","Riket","2019","Restaurang- och livsmedel","kvinnor","00","83R",82.2,42.5,39.7,57195,-1.6,42.608721828654,5.9,16.6,22.5
"5138","Riket","2019","Restaurang- och livsmedel","män","00","83R",82,40.9,41.1,42463,-1.6,42.608721828654,5,19.3,24.4
"5139","Riket","2019","Restaurang- och livsmedel","totalt","00","83R",82.1,41.8,40.3,99658,NA,42.608721828654,5.5,17.8,23.3
"5140","Riket","2019","Transport","kvinnor","00","83T",79.8,43.9,35.9,4773,14.7,90.066804020728,8,22.8,30.8
"5141","Riket","2019","Transport","män","00","83T",85.1,58.6,26.5,43278,14.7,90.066804020728,4.4,17.8,22.3
"5142","Riket","2019","Transport","totalt","00","83T",84.6,57.2,27.4,48051,NA,90.066804020728,4.8,18.3,23.1
"5143","Riket","2019","VVS- och fastighet","kvinnor","00","53R",89.4,40.4,49,530,25.2,98.1305774046771,4.8,21.9,26.7
"5144","Riket","2019","VVS- och fastighet","män","00","53R",88.6,65.6,23,27821,25.2,98.1305774046771,2.7,14.2,17
"5145","Riket","2019","VVS- och fastighet","totalt","00","53R",88.6,65.1,23.5,28351,NA,98.1305774046771,2.8,14.4,17.2
"5146","Riket","2019","Vård & omsorg","kvinnor","00","73OX",84,66.1,17.9,186247,-15.6,12.2742645050069,4.9,10.9,15.8
"5147","Riket","2019","Vård & omsorg","män","00","73OX",84.1,50.5,33.6,26059,-15.6,12.2742645050069,6.3,14.9,21.2
"5148","Riket","2019","Vård & omsorg","totalt","00","73OX",84,64.2,19.8,212306,NA,12.2742645050069,5.1,11.5,16.5
"5149","Skåne","2007","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7,10.3,17.3
"5150","Skåne","2007","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,10.9,20.4,31.3
"5151","Skåne","2007","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.5,11.6,19.1
"5152","Skåne","2007","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.3,13.8,27.1
"5153","Skåne","2007","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.1,14.2,19.3
"5154","Skåne","2007","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.2,14.2,19.4
"5155","Skåne","2007","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.4,13.2,20.6
"5156","Skåne","2007","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.6,15.5,21.1
"5157","Skåne","2007","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.6,15.4,21
"5158","Skåne","2007","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,10.1,18.8,28.9
"5159","Skåne","2007","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,5.1,15.7,20.8
"5160","Skåne","2007","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.2,15.8,21
"5161","Skåne","2007","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.6,12.4,15
"5162","Skåne","2007","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,2.4,10.5,12.9
"5163","Skåne","2007","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.4,10.6,13.1
"5164","Skåne","2007","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.2,10,15.2
"5165","Skåne","2007","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.9,12.6,18.6
"5166","Skåne","2007","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,10.8,16.3
"5167","Skåne","2007","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.7,11.2,19
"5168","Skåne","2007","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,5.1,13.2,18.4
"5169","Skåne","2007","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.5,13,18.4
"5170","Skåne","2007","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.7,17.8,29.5
"5171","Skåne","2007","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.9,13.6,18.5
"5172","Skåne","2007","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.7,14.7,21.3
"5173","Skåne","2007","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9,15.5,24.5
"5174","Skåne","2007","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,10.2,20.7,30.9
"5175","Skåne","2007","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,9.6,18,27.6
"5176","Skåne","2007","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.4,17.2,28.6
"5177","Skåne","2007","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.9,19.2,25.2
"5178","Skåne","2007","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.3,19.1,25.4
"5179","Skåne","2007","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5180","Skåne","2007","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5181","Skåne","2007","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.7,13.5,17.3
"5182","Skåne","2007","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.7,7,11.7
"5183","Skåne","2007","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.1,10.5,16.6
"5184","Skåne","2007","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,7.4,12.2
"5185","Skåne","2008","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.8,10.4,16.1
"5186","Skåne","2008","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,8.3,19.1,27.3
"5187","Skåne","2008","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.1,11.6,17.7
"5188","Skåne","2008","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.3,13.5,20.8
"5189","Skåne","2008","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.6,14.7,18.3
"5190","Skåne","2008","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.6,14.7,18.3
"5191","Skåne","2008","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.6,12.5,19
"5192","Skåne","2008","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,14,17.9
"5193","Skåne","2008","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,14,17.9
"5194","Skåne","2008","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.3,18.9,25.2
"5195","Skåne","2008","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,14.2,18
"5196","Skåne","2008","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,14.3,18.2
"5197","Skåne","2008","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,1.8,10.7,12.6
"5198","Skåne","2008","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.7,9.7,11.4
"5199","Skåne","2008","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.7,9.8,11.5
"5200","Skåne","2008","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.1,10.2,14.3
"5201","Skåne","2008","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,4.8,12.2,17
"5202","Skåne","2008","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.4,10.9,15.2
"5203","Skåne","2008","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.5,11.2,16.7
"5204","Skåne","2008","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.6,11.9,15.5
"5205","Skåne","2008","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.8,11.8,15.6
"5206","Skåne","2008","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.6,17.4,27
"5207","Skåne","2008","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,3.3,12.5,15.8
"5208","Skåne","2008","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,13.9,18.9
"5209","Skåne","2008","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.5,16.1,23.7
"5210","Skåne","2008","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,6.7,19.5,26.2
"5211","Skåne","2008","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.1,17.7,24.9
"5212","Skåne","2008","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.6,17.9,26.6
"5213","Skåne","2008","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,17.4,21.8
"5214","Skåne","2008","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.7,17.4,22.1
"5215","Skåne","2008","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5216","Skåne","2008","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9
"5217","Skåne","2008","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.8,13.1,15.9
"5218","Skåne","2008","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.8,7.6,11.4
"5219","Skåne","2008","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,5,10.4,15.4
"5220","Skåne","2008","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,7.9,11.8
"5221","Skåne","2009","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.6,8.6,13.2
"5222","Skåne","2009","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,6.1,16.5,22.5
"5223","Skåne","2009","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,9.7,14.5
"5224","Skåne","2009","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,10.4,10.9,21.3
"5225","Skåne","2009","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,2.7,14.9,17.6
"5226","Skåne","2009","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.8,14.9,17.7
"5227","Skåne","2009","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.2,17.4,20.6
"5228","Skåne","2009","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,10.8,13.7
"5229","Skåne","2009","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.9,11,13.9
"5230","Skåne","2009","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.7,17.2,22.9
"5231","Skåne","2009","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,2.6,11.6,14.2
"5232","Skåne","2009","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.7,11.7,14.4
"5233","Skåne","2009","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.3,8.6,10.9
"5234","Skåne","2009","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.5,7.4,9
"5235","Skåne","2009","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.6,7.5,9.1
"5236","Skåne","2009","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.5,8.1,11.6
"5237","Skåne","2009","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,10.8,14.6
"5238","Skåne","2009","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.6,9,12.6
"5239","Skåne","2009","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.9,8.7,12.5
"5240","Skåne","2009","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,2.6,10.2,12.8
"5241","Skåne","2009","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.7,10,12.8
"5242","Skåne","2009","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.5,17.5,25
"5243","Skåne","2009","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,10.9,13.7
"5244","Skåne","2009","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,12.7,16.9
"5245","Skåne","2009","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.5,14.3,19.8
"5246","Skåne","2009","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,18.1,23.5
"5247","Skåne","2009","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,16.2,21.6
